POP_DECOMP_TRACE itr t a p_a REAL_rhs_diag IMAG_rhs_diag REAL_local_A_raw IMAG_local_A_raw REAL_local_B_raw IMAG_local_B_raw REAL_local_raw IMAG_local_raw REAL_local_A_app IMAG_local_A_app REAL_local_B_app IMAG_local_B_app REAL_local_app IMAG_local_app REAL_mem_b1_pop_app IMAG_mem_b1_pop_app REAL_mem_b1_coh_app IMAG_mem_b1_coh_app REAL_mem_b2_pop_app IMAG_mem_b2_pop_app REAL_mem_b2_coh_app IMAG_mem_b2_coh_app REAL_mem_b3_pop_app IMAG_mem_b3_pop_app REAL_mem_b3_coh_app IMAG_mem_b3_coh_app REAL_mem_b4_pop_app IMAG_mem_b4_pop_app REAL_mem_b4_coh_app IMAG_mem_b4_coh_app REAL_mem_pop_app IMAG_mem_pop_app REAL_mem_coh_app IMAG_mem_coh_app REAL_mem_core_app IMAG_mem_core_app REAL_rhs_total IMAG_rhs_total REAL_dp_HEOM IMAG_dp_HEOM REAL_diff IMAG_diff REAL_diff_minus_local_app IMAG_diff_minus_local_app REAL_diff_minus_mem_coh_app IMAG_diff_minus_mem_coh_app REAL_diff_minus_local_and_mem_coh_app IMAG_diff_minus_local_and_mem_coh_app
POP_DECOMP_TRACE 1257 1.2560000000e+01 1 +7.216407160000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.122118371937e-03 +1.348158624377e-03 +2.122118371937e-03 -1.348158624377e-03 +4.244236743875e-03 +0.000000000000e+00 +2.122118371937e-03 +1.348158624377e-03 +2.122118371937e-03 -1.348158624377e-03 +4.244236743875e-03 +0.000000000000e+00 -1.637270899238e-02 +4.976038100288e-02 +0.000000000000e+00 +0.000000000000e+00 -1.637270899238e-02 -4.976038100288e-02 +0.000000000000e+00 +0.000000000000e+00 +1.864231268502e-02 +9.741845984004e-03 +0.000000000000e+00 +0.000000000000e+00 +1.864231268502e-02 -9.741845984004e-03 +0.000000000000e+00 +0.000000000000e+00 +4.539207385274e-03 +6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 +4.539207385274e-03 +6.938893903907e-18 +8.783444129149e-03 +1.239741906148e-19 +1.285333930000e-02 +0.000000000000e+00 -4.069895170851e-03 +1.239741906148e-19 -8.314131914726e-03 +1.239741906148e-19 -4.069895170851e-03 +1.239741906148e-19 -8.314131914726e-03 +1.239741906148e-19
POP_DECOMP_TRACE 1258 1.2570000000e+01 1 +7.217690900000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.115515774155e-03 +1.348580770524e-03 +2.115515774155e-03 -1.348580770524e-03 +4.231031548311e-03 +0.000000000000e+00 +2.115515774155e-03 +1.348580770524e-03 +2.115515774155e-03 -1.348580770524e-03 +4.231031548311e-03 +0.000000000000e+00 -1.637468212255e-02 +4.977085013615e-02 +0.000000000000e+00 +0.000000000000e+00 -1.637468212255e-02 -4.977085013615e-02 +0.000000000000e+00 +0.000000000000e+00 +1.863332194460e-02 +9.735947189213e-03 +0.000000000000e+00 +0.000000000000e+00 +1.863332194460e-02 -9.735947189213e-03 +0.000000000000e+00 +0.000000000000e+00 +4.517279644102e-03 -1.734723475977e-18 +0.000000000000e+00 +0.000000000000e+00 +4.517279644102e-03 -1.734723475977e-18 +8.748311192412e-03 +1.631420197998e-18 +1.282149520000e-02 +0.000000000000e+00 -4.073184007588e-03 +1.631420197998e-18 -8.304215555898e-03 +1.631420197998e-18 -4.073184007588e-03 +1.631420197998e-18 -8.304215555898e-03 +1.631420197998e-18
POP_DECOMP_TRACE 1259 1.2580000000e+01 1 +7.218971460000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.108987812818e-03 +1.349083316025e-03 +2.108987812818e-03 -1.349083316025e-03 +4.217975625637e-03 +0.000000000000e+00 +2.108987812818e-03 +1.349083316025e-03 +2.108987812818e-03 -1.349083316025e-03 +4.217975625637e-03 +0.000000000000e+00 -1.637662520422e-02 +4.978132010116e-02 +0.000000000000e+00 +0.000000000000e+00 -1.637662520422e-02 -4.978132010116e-02 +0.000000000000e+00 +0.000000000000e+00 +1.862435076675e-02 +9.730071629365e-03 +0.000000000000e+00 +0.000000000000e+00 +1.862435076675e-02 -9.730071629365e-03 +0.000000000000e+00 +0.000000000000e+00 +4.495451125048e-03 +6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 +4.495451125048e-03 +6.938893903907e-18 +8.713426750685e-03 +2.383978200514e-18 +1.278986250000e-02 +0.000000000000e+00 -4.076435749315e-03 +2.383978200514e-18 -8.294411374952e-03 +2.383978200514e-18 -4.076435749315e-03 +2.383978200514e-18 -8.294411374952e-03 +2.383978200514e-18
POP_DECOMP_TRACE 1260 1.2590000000e+01 1 +7.220248870000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.102533322920e-03 +1.349663734948e-03 +2.102533322920e-03 -1.349663734948e-03 +4.205066645841e-03 +0.000000000000e+00 +2.102533322920e-03 +1.349663734948e-03 +2.102533322920e-03 -1.349663734948e-03 +4.205066645841e-03 +0.000000000000e+00 -1.637852627920e-02 +4.979177727443e-02 +0.000000000000e+00 +0.000000000000e+00 -1.637852627920e-02 -4.979177727443e-02 +0.000000000000e+00 +0.000000000000e+00 +1.861540450801e-02 +9.724222368855e-03 +0.000000000000e+00 +0.000000000000e+00 +1.861540450801e-02 -9.724222368855e-03 +0.000000000000e+00 +0.000000000000e+00 +4.473756457635e-03 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.473756457635e-03 +0.000000000000e+00 +8.678823103476e-03 +1.837312003732e-18 +1.275844140000e-02 +0.000000000000e+00 -4.079618296524e-03 +1.837312003732e-18 -8.284684942365e-03 +1.837312003732e-18 -4.079618296524e-03 +1.837312003732e-18 -8.284684942365e-03 +1.837312003732e-18
POP_DECOMP_TRACE 1261 1.2600000000e+01 1 +7.221523150000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.096150441941e-03 +1.350319045123e-03 +2.096150441941e-03 -1.350319045123e-03 +4.192300883881e-03 +0.000000000000e+00 +2.096150441941e-03 +1.350319045123e-03 +2.096150441941e-03 -1.350319045123e-03 +4.192300883881e-03 +0.000000000000e+00 -1.638038143488e-02 +4.980220391317e-02 +0.000000000000e+00 +0.000000000000e+00 -1.638038143488e-02 -4.980220391317e-02 +0.000000000000e+00 +0.000000000000e+00 +1.860648926903e-02 +9.718399453263e-03 +0.000000000000e+00 +0.000000000000e+00 +1.860648926903e-02 -9.718399453263e-03 +0.000000000000e+00 +0.000000000000e+00 +4.452215668295e-03 -8.673617379884e-18 +0.000000000000e+00 +0.000000000000e+00 +4.452215668295e-03 -8.673617379884e-18 +8.644516552176e-03 +2.135303157660e-18 +1.272723240000e-02 +0.000000000000e+00 -4.082715847824e-03 +2.135303157660e-18 -8.275016731705e-03 +2.135303157660e-18 -4.082715847824e-03 +2.135303157660e-18 -8.275016731705e-03 +2.135303157660e-18
POP_DECOMP_TRACE 1262 1.2610000000e+01 1 +7.222794310000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.089837205627e-03 +1.351046197937e-03 +2.089837205627e-03 -1.351046197937e-03 +4.179674411254e-03 +0.000000000000e+00 +2.089837205627e-03 +1.351046197937e-03 +2.089837205627e-03 -1.351046197937e-03 +4.179674411254e-03 +0.000000000000e+00 -1.638219579131e-02 +4.981258251858e-02 +0.000000000000e+00 +0.000000000000e+00 -1.638219579131e-02 -4.981258251858e-02 +0.000000000000e+00 +0.000000000000e+00 +1.859761035572e-02 +9.712599932783e-03 +0.000000000000e+00 +0.000000000000e+00 +1.859761035572e-02 -9.712599932783e-03 +0.000000000000e+00 +0.000000000000e+00 +4.430829128816e-03 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.430829128816e-03 +0.000000000000e+00 +8.610503540070e-03 +1.589964949721e-18 +1.269623580000e-02 +0.000000000000e+00 -4.085732259930e-03 +1.589964949721e-18 -8.265406671184e-03 +1.589964949721e-18 -4.085732259930e-03 +1.589964949721e-18 -8.265406671184e-03 +1.589964949721e-18
POP_DECOMP_TRACE 1263 1.2620000000e+01 1 +7.224062390000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.083592254121e-03 +1.351842485182e-03 +2.083592254121e-03 -1.351842485182e-03 +4.167184508242e-03 +0.000000000000e+00 +2.083592254121e-03 +1.351842485182e-03 +2.083592254121e-03 -1.351842485182e-03 +4.167184508242e-03 +0.000000000000e+00 -1.638398227808e-02 +4.982290013750e-02 +0.000000000000e+00 +0.000000000000e+00 -1.638398227808e-02 -4.982290013750e-02 +0.000000000000e+00 +0.000000000000e+00 +1.858877094268e-02 +9.706818621050e-03 +0.000000000000e+00 +0.000000000000e+00 +1.858877094268e-02 -9.706818621050e-03 +0.000000000000e+00 +0.000000000000e+00 +4.409577329210e-03 -5.204170427930e-18 +0.000000000000e+00 +0.000000000000e+00 +4.409577329210e-03 -5.204170427930e-18 +8.576761837452e-03 +1.554485816672e-18 +1.266545170000e-02 +0.000000000000e+00 -4.088689862548e-03 +1.554485816672e-18 -8.255874370790e-03 +1.554485816672e-18 -4.088689862548e-03 +1.554485816672e-18 -8.255874370790e-03 +1.554485816672e-18
POP_DECOMP_TRACE 1264 1.2630000000e+01 1 +7.225327400000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.077415175645e-03 +1.352705855976e-03 +2.077415175645e-03 -1.352705855976e-03 +4.154830351289e-03 +0.000000000000e+00 +2.077415175645e-03 +1.352705855976e-03 +2.077415175645e-03 -1.352705855976e-03 +4.154830351289e-03 +0.000000000000e+00 -1.638575849720e-02 +4.983315154941e-02 +0.000000000000e+00 +0.000000000000e+00 -1.638575849720e-02 -4.983315154941e-02 +0.000000000000e+00 +0.000000000000e+00 +1.857997127082e-02 +9.701049398451e-03 +0.000000000000e+00 +0.000000000000e+00 +1.857997127082e-02 -9.701049398451e-03 +0.000000000000e+00 +0.000000000000e+00 +4.388425547227e-03 +3.469446951954e-18 +0.000000000000e+00 +0.000000000000e+00 +4.388425547227e-03 +3.469446951954e-18 +8.543255898516e-03 +7.646420855621e-19 +1.263488030000e-02 +0.000000000000e+00 -4.091624401484e-03 +7.646420855621e-19 -8.246454752773e-03 +7.646420855621e-19 -4.091624401484e-03 +7.646420855621e-19 -8.246454752773e-03 +7.646420855621e-19
POP_DECOMP_TRACE 1265 1.2640000000e+01 1 +7.226589370000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.071306870855e-03 +1.353635081335e-03 +2.071306870855e-03 -1.353635081335e-03 +4.142613741710e-03 +0.000000000000e+00 +2.071306870855e-03 +1.353635081335e-03 +2.071306870855e-03 -1.353635081335e-03 +4.142613741710e-03 +0.000000000000e+00 -1.638754244205e-02 +4.984334055732e-02 +0.000000000000e+00 +0.000000000000e+00 -1.638754244205e-02 -4.984334055732e-02 +0.000000000000e+00 +0.000000000000e+00 +1.857120857177e-02 +9.695286735257e-03 +0.000000000000e+00 +0.000000000000e+00 +1.857120857177e-02 -9.695286735257e-03 +0.000000000000e+00 +0.000000000000e+00 +4.367332259450e-03 +1.734723475977e-18 +0.000000000000e+00 +0.000000000000e+00 +4.367332259450e-03 +1.734723475977e-18 +8.509946001160e-03 +1.282485570946e-18 +1.260452190000e-02 +0.000000000000e+00 -4.094575898840e-03 +1.282485570946e-18 -8.237189640550e-03 +1.282485570946e-18 -4.094575898840e-03 +1.282485570946e-18 -8.237189640550e-03 +1.282485570946e-18
POP_DECOMP_TRACE 1266 1.2650000000e+01 1 +7.227848310000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.065269385113e-03 +1.354629711668e-03 +2.065269385113e-03 -1.354629711668e-03 +4.130538770226e-03 +0.000000000000e+00 +2.065269385113e-03 +1.354629711668e-03 +2.065269385113e-03 -1.354629711668e-03 +4.130538770226e-03 +0.000000000000e+00 -1.638934812346e-02 +4.985347906832e-02 +0.000000000000e+00 +0.000000000000e+00 -1.638934812346e-02 -4.985347906832e-02 +0.000000000000e+00 +0.000000000000e+00 +1.856247773162e-02 +9.689527059362e-03 +0.000000000000e+00 +0.000000000000e+00 +1.856247773162e-02 -9.689527059362e-03 +0.000000000000e+00 +0.000000000000e+00 +4.346259216315e-03 +6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 +4.346259216315e-03 +6.938893903907e-18 +8.476797986541e-03 +1.536480046883e-18 +1.257437660000e-02 +0.000000000000e+00 -4.097578613459e-03 +1.536480046883e-18 -8.228117383685e-03 +1.536480046883e-18 -4.097578613459e-03 +1.536480046883e-18 -8.228117383685e-03 +1.536480046883e-18
POP_DECOMP_TRACE 1267 1.2660000000e+01 1 +7.229104240000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.059305572400e-03 +1.355689835607e-03 +2.059305572400e-03 -1.355689835607e-03 +4.118611144800e-03 +0.000000000000e+00 +2.059305572400e-03 +1.355689835607e-03 +2.059305572400e-03 -1.355689835607e-03 +4.118611144800e-03 +0.000000000000e+00 -1.639118217285e-02 +4.986358418932e-02 +0.000000000000e+00 +0.000000000000e+00 -1.639118217285e-02 -4.986358418932e-02 +0.000000000000e+00 +0.000000000000e+00 +1.855377252737e-02 +9.683769632928e-03 +0.000000000000e+00 +0.000000000000e+00 +1.855377252737e-02 -9.683769632928e-03 +0.000000000000e+00 +0.000000000000e+00 +4.325180709042e-03 -3.469446951954e-18 +0.000000000000e+00 +0.000000000000e+00 +4.325180709042e-03 -3.469446951954e-18 +8.443791853842e-03 +3.040653496152e-18 +1.254444440000e-02 +0.000000000000e+00 -4.100652546158e-03 +3.040653496152e-18 -8.219263690958e-03 +3.040653496152e-18 -4.100652546158e-03 +3.040653496152e-18 -8.219263690958e-03 +3.040653496152e-18
POP_DECOMP_TRACE 1268 1.2670000000e+01 1 +7.230357200000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.053418444750e-03 +1.356815723215e-03 +2.053418444750e-03 -1.356815723215e-03 +4.106836889501e-03 +0.000000000000e+00 +2.053418444750e-03 +1.356815723215e-03 +2.053418444750e-03 -1.356815723215e-03 +4.106836889501e-03 +0.000000000000e+00 -1.639304225822e-02 +4.987367405102e-02 +0.000000000000e+00 +0.000000000000e+00 -1.639304225822e-02 -4.987367405102e-02 +0.000000000000e+00 +0.000000000000e+00 +1.854508712449e-02 +9.678016725961e-03 +0.000000000000e+00 +0.000000000000e+00 +1.854508712449e-02 -9.678016725961e-03 +0.000000000000e+00 +0.000000000000e+00 +4.304089732534e-03 +6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 +4.304089732534e-03 +6.938893903907e-18 +8.410926622035e-03 +2.780461088234e-19 +1.251472530000e-02 +0.000000000000e+00 -4.103798677965e-03 +2.780461088234e-19 -8.210635567466e-03 +2.780461088234e-19 -4.103798677965e-03 +2.780461088234e-19 -8.210635567466e-03 +2.780461088234e-19
POP_DECOMP_TRACE 1269 1.2680000000e+01 1 +7.231607190000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.047610667796e-03 +1.358007411267e-03 +2.047610667796e-03 -1.358007411267e-03 +4.095221335592e-03 +0.000000000000e+00 +2.047610667796e-03 +1.358007411267e-03 +2.047610667796e-03 -1.358007411267e-03 +4.095221335592e-03 +0.000000000000e+00 -1.639491769300e-02 +4.988376338406e-02 +0.000000000000e+00 +0.000000000000e+00 -1.639491769300e-02 -4.988376338406e-02 +0.000000000000e+00 +0.000000000000e+00 +1.853641747275e-02 +9.672273048808e-03 +0.000000000000e+00 +0.000000000000e+00 +1.853641747275e-02 -9.672273048808e-03 +0.000000000000e+00 +0.000000000000e+00 +4.282999559503e-03 -1.734723475977e-18 +0.000000000000e+00 +0.000000000000e+00 +4.282999559503e-03 -1.734723475977e-18 +8.378220895095e-03 -1.494794114478e-19 +1.248521940000e-02 +0.000000000000e+00 -4.106998504905e-03 -1.494794114478e-19 -8.202219840497e-03 -1.494794114478e-19 -4.106998504905e-03 -1.494794114478e-19 -8.202219840497e-03 -1.494794114478e-19
POP_DECOMP_TRACE 1270 1.2690000000e+01 1 +7.232854240000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.041883975121e-03 +1.359264349057e-03 +2.041883975121e-03 -1.359264349057e-03 +4.083767950242e-03 +0.000000000000e+00 +2.041883975121e-03 +1.359264349057e-03 +2.041883975121e-03 -1.359264349057e-03 +4.083767950242e-03 +0.000000000000e+00 -1.639679209218e-02 +4.989385993034e-02 +0.000000000000e+00 +0.000000000000e+00 -1.639679209218e-02 -4.989385993034e-02 +0.000000000000e+00 +0.000000000000e+00 +1.852776225300e-02 +9.666544587131e-03 +0.000000000000e+00 +0.000000000000e+00 +1.852776225300e-02 -9.666544587131e-03 +0.000000000000e+00 +0.000000000000e+00 +4.261940321645e-03 +8.673617379884e-18 +0.000000000000e+00 +0.000000000000e+00 +4.261940321645e-03 +8.673617379884e-18 +8.345708271887e-03 +1.567897028293e-18 +1.245592670000e-02 +0.000000000000e+00 -4.110218428113e-03 +1.567897028293e-18 -8.193986378355e-03 +1.567897028293e-18 -4.110218428113e-03 +1.567897028293e-18 -8.193986378355e-03 +1.567897028293e-18
POP_DECOMP_TRACE 1271 1.2700000000e+01 1 +7.234098380000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.036238808916e-03 +1.360585191391e-03 +2.036238808916e-03 -1.360585191391e-03 +4.072477617833e-03 +0.000000000000e+00 +2.036238808916e-03 +1.360585191391e-03 +2.036238808916e-03 -1.360585191391e-03 +4.072477617833e-03 +0.000000000000e+00 -1.639864742659e-02 +4.990396256955e-02 +0.000000000000e+00 +0.000000000000e+00 -1.639864742659e-02 -4.990396256955e-02 +0.000000000000e+00 +0.000000000000e+00 +1.851912314232e-02 +9.660837130566e-03 +0.000000000000e+00 +0.000000000000e+00 +1.851912314232e-02 -9.660837130566e-03 +0.000000000000e+00 +0.000000000000e+00 +4.240951431472e-03 -1.734723475977e-18 +0.000000000000e+00 +0.000000000000e+00 +4.240951431472e-03 -1.734723475977e-18 +8.313429049305e-03 -2.039859816036e-18 +1.242684710000e-02 +0.000000000000e+00 -4.113418050695e-03 -2.039859816036e-18 -8.185895668528e-03 -2.039859816036e-18 -4.113418050695e-03 -2.039859816036e-18 -8.185895668528e-03 -2.039859816036e-18
POP_DECOMP_TRACE 1272 1.2710000000e+01 1 +7.235339610000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.030674458304e-03 +1.361967776436e-03 +2.030674458304e-03 -1.361967776436e-03 +4.061348916609e-03 +0.000000000000e+00 +2.030674458304e-03 +1.361967776436e-03 +2.030674458304e-03 -1.361967776436e-03 +4.061348916609e-03 +0.000000000000e+00 -1.640046847282e-02 +4.991406161854e-02 +0.000000000000e+00 +0.000000000000e+00 -1.640046847282e-02 -4.991406161854e-02 +0.000000000000e+00 +0.000000000000e+00 +1.851050434485e-02 +9.655154858568e-03 +0.000000000000e+00 +0.000000000000e+00 +1.851050434485e-02 -9.655154858568e-03 +0.000000000000e+00 +0.000000000000e+00 +4.220071744070e-03 -1.214306433184e-17 +0.000000000000e+00 +0.000000000000e+00 +4.220071744070e-03 -1.214306433184e-17 +8.281420660679e-03 +1.234351401706e-18 +1.239798050000e-02 +0.000000000000e+00 -4.116559839321e-03 +1.234351401706e-18 -8.177908755930e-03 +1.234351401706e-18 -4.116559839321e-03 +1.234351401706e-18 -8.177908755930e-03 +1.234351401706e-18
POP_DECOMP_TRACE 1273 1.2720000000e+01 1 +7.236577970000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.025189213626e-03 +1.363409312470e-03 +2.025189213626e-03 -1.363409312470e-03 +4.050378427253e-03 +0.000000000000e+00 +2.025189213626e-03 +1.363409312470e-03 +2.025189213626e-03 -1.363409312470e-03 +4.050378427253e-03 +0.000000000000e+00 -1.640224657665e-02 +4.992414122857e-02 +0.000000000000e+00 +0.000000000000e+00 -1.640224657665e-02 -4.992414122857e-02 +0.000000000000e+00 +0.000000000000e+00 +1.850191150014e-02 +9.649499330638e-03 +0.000000000000e+00 +0.000000000000e+00 +1.850191150014e-02 -9.649499330638e-03 +0.000000000000e+00 +0.000000000000e+00 +4.199329846988e-03 +6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 +4.199329846988e-03 +6.938893903907e-18 +8.249708274240e-03 +1.478112462326e-18 +1.236932670000e-02 +0.000000000000e+00 -4.119618425760e-03 +1.478112462326e-18 -8.169996853012e-03 +1.478112462326e-18 -4.119618425760e-03 +1.478112462326e-18 -8.169996853012e-03 +1.478112462326e-18
POP_DECOMP_TRACE 1274 1.2730000000e+01 1 +7.237813480000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.019780962806e-03 +1.364906718900e-03 +2.019780962806e-03 -1.364906718900e-03 +4.039561925613e-03 +0.000000000000e+00 +2.019780962806e-03 +1.364906718900e-03 +2.019780962806e-03 -1.364906718900e-03 +4.039561925613e-03 +0.000000000000e+00 -1.640398180561e-02 +4.993418329325e-02 +0.000000000000e+00 +0.000000000000e+00 -1.640398180561e-02 -4.993418329325e-02 +0.000000000000e+00 +0.000000000000e+00 +1.849335024379e-02 +9.643869127786e-03 +0.000000000000e+00 +0.000000000000e+00 +1.849335024379e-02 -9.643869127786e-03 +0.000000000000e+00 +0.000000000000e+00 +4.178736876350e-03 -6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 +4.178736876350e-03 -6.938893903907e-18 +8.218298801963e-03 -1.008568085996e-20 +1.234088550000e-02 +0.000000000000e+00 -4.122586698037e-03 -1.008568085996e-20 -8.162148623650e-03 -1.008568085996e-20 -4.122586698037e-03 -1.008568085996e-20 -8.162148623650e-03 -1.008568085996e-20
POP_DECOMP_TRACE 1275 1.2740000000e+01 1 +7.239046150000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.014447782294e-03 +1.366457027193e-03 +2.014447782294e-03 -1.366457027193e-03 +4.028895564588e-03 +0.000000000000e+00 +2.014447782294e-03 +1.366457027193e-03 +2.014447782294e-03 -1.366457027193e-03 +4.028895564588e-03 +0.000000000000e+00 -1.640568295924e-02 +4.994417190771e-02 +0.000000000000e+00 +0.000000000000e+00 -1.640568295924e-02 -4.994417190771e-02 +0.000000000000e+00 +0.000000000000e+00 +1.848482478172e-02 +9.638260228762e-03 +0.000000000000e+00 +0.000000000000e+00 +1.848482478172e-02 -9.638260228762e-03 +0.000000000000e+00 +0.000000000000e+00 +4.158283644951e-03 +8.673617379884e-18 +0.000000000000e+00 +0.000000000000e+00 +4.158283644951e-03 +8.673617379884e-18 +8.187179209539e-03 -8.434797102150e-19 +1.231265680000e-02 +0.000000000000e+00 -4.125477590461e-03 -8.434797102150e-19 -8.154373155049e-03 -8.434797102150e-19 -4.125477590461e-03 -8.434797102150e-19 -8.154373155049e-03 -8.434797102150e-19
POP_DECOMP_TRACE 1276 1.2750000000e+01 1 +7.240276010000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.009188512905e-03 +1.368057769674e-03 +2.009188512905e-03 -1.368057769674e-03 +4.018377025810e-03 +0.000000000000e+00 +2.009188512905e-03 +1.368057769674e-03 +2.009188512905e-03 -1.368057769674e-03 +4.018377025810e-03 +0.000000000000e+00 -1.640736544287e-02 +4.995409728641e-02 +0.000000000000e+00 +0.000000000000e+00 -1.640736544287e-02 -4.995409728641e-02 +0.000000000000e+00 +0.000000000000e+00 +1.847633682159e-02 +9.632667024162e-03 +0.000000000000e+00 +0.000000000000e+00 +1.847633682159e-02 -9.632667024162e-03 +0.000000000000e+00 +0.000000000000e+00 +4.137942757448e-03 +1.734723475977e-18 +0.000000000000e+00 +0.000000000000e+00 +4.137942757448e-03 +1.734723475977e-18 +8.156319783258e-03 +2.711489246747e-18 +1.228464030000e-02 +0.000000000000e+00 -4.128320516742e-03 +2.711489246747e-18 -8.146697542552e-03 +2.711489246747e-18 -4.128320516742e-03 +2.711489246747e-18 -8.146697542552e-03 +2.711489246747e-18
POP_DECOMP_TRACE 1277 1.2760000000e+01 1 +7.241503080000e-01 +0.000000000000e+00 +0.000000000000e+00 +2.004003085367e-03 +1.369707234967e-03 +2.004003085367e-03 -1.369707234967e-03 +4.008006170734e-03 +0.000000000000e+00 +2.004003085367e-03 +1.369707234967e-03 +2.004003085367e-03 -1.369707234967e-03 +4.008006170734e-03 +0.000000000000e+00 -1.640904752374e-02 +4.996395818012e-02 +0.000000000000e+00 +0.000000000000e+00 -1.640904752374e-02 -4.996395818012e-02 +0.000000000000e+00 +0.000000000000e+00 +1.846788512554e-02 +9.627083715342e-03 +0.000000000000e+00 +0.000000000000e+00 +1.846788512554e-02 -9.627083715342e-03 +0.000000000000e+00 +0.000000000000e+00 +4.117675203614e-03 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.117675203614e-03 +0.000000000000e+00 +8.125681374348e-03 +1.156103093609e-18 +1.225683570000e-02 +0.000000000000e+00 -4.131154325652e-03 +1.156103093609e-18 -8.139160496386e-03 +1.156103093609e-18 -4.131154325652e-03 +1.156103093609e-18 -8.139160496386e-03 +1.156103093609e-18
POP_DECOMP_TRACE 1278 1.2770000000e+01 1 +7.242727380000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.998892603710e-03 +1.371404540474e-03 +1.998892603710e-03 -1.371404540474e-03 +3.997785207419e-03 +0.000000000000e+00 +1.998892603710e-03 +1.371404540474e-03 +1.998892603710e-03 -1.371404540474e-03 +3.997785207419e-03 +0.000000000000e+00 -1.641074588607e-02 +4.997376220032e-02 +0.000000000000e+00 +0.000000000000e+00 -1.641074588607e-02 -4.997376220032e-02 +0.000000000000e+00 +0.000000000000e+00 +1.845946579231e-02 +9.621505751102e-03 +0.000000000000e+00 +0.000000000000e+00 +1.845946579231e-02 -9.621505751102e-03 +0.000000000000e+00 +0.000000000000e+00 +4.097439812478e-03 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +4.097439812478e-03 +0.000000000000e+00 +8.095225019897e-03 -1.257226783761e-18 +1.222924260000e-02 +0.000000000000e+00 -4.134017580103e-03 -1.257226783761e-18 -8.131802787522e-03 -1.257226783761e-18 -4.134017580103e-03 -1.257226783761e-18 -8.131802787522e-03 -1.257226783761e-18
POP_DECOMP_TRACE 1279 1.2780000000e+01 1 +7.243948930000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.993859217053e-03 +1.373149513484e-03 +1.993859217053e-03 -1.373149513484e-03 +3.987718434107e-03 +0.000000000000e+00 +1.993859217053e-03 +1.373149513484e-03 +1.993859217053e-03 -1.373149513484e-03 +3.987718434107e-03 +0.000000000000e+00 -1.641247157711e-02 +4.998352397252e-02 +0.000000000000e+00 +0.000000000000e+00 -1.641247157711e-02 -4.998352397252e-02 +0.000000000000e+00 +0.000000000000e+00 +1.845107319262e-02 +9.615930948304e-03 +0.000000000000e+00 +0.000000000000e+00 +1.845107319262e-02 -9.615930948304e-03 +0.000000000000e+00 +0.000000000000e+00 +4.077203231018e-03 +1.387778780781e-17 +0.000000000000e+00 +0.000000000000e+00 +4.077203231018e-03 +1.387778780781e-17 +8.064921665125e-03 +1.313403960969e-18 +1.220186080000e-02 +0.000000000000e+00 -4.136939134875e-03 +1.313403960969e-18 -8.124657568982e-03 +1.313403960969e-18 -4.136939134875e-03 +1.313403960969e-18 -8.124657568982e-03 +1.313403960969e-18
