POP_RHS_TRACE itr t a p_a REAL_Raa_RMRT IMAG_Raa_RMRT REAL_dp_a_HEOM IMAG_dp_a_HEOM REAL_R_minus_dp IMAG_R_minus_dp
POP_RHS_TRACE 1899 1.8980000000e+01 1 +7.723988540000e-01 +6.262937052884e-03 -1.127570259385e-19 +4.349461450000e-03 +0.000000000000e+00 +1.913475602884e-03 -1.127570259385e-19
POP_RHS_TRACE 1900 1.8990000000e+01 1 +7.724423150000e-01 +6.255222109534e-03 -1.214306433184e-19 +4.342717180000e-03 +0.000000000000e+00 +1.912504929534e-03 -1.214306433184e-19
POP_RHS_TRACE 1900 1.8990000000e+01 2 +2.275576850000e-01 -6.255222109534e-03 +2.081668171172e-19 -4.342717180000e-03 +0.000000000000e+00 -1.912504929534e-03 +2.081668171172e-19
POP_RHS_TRACE 1901 1.9000000000e+01 1 +7.724857090000e-01 +6.247546761953e-03 +7.806255641896e-20 +4.335976450000e-03 +0.000000000000e+00 +1.911570311953e-03 +7.806255641896e-20
POP_RHS_TRACE 1901 1.9000000000e+01 2 +2.275142910000e-01 -6.247546761953e-03 -6.938893903907e-20 -4.335976450000e-03 +0.000000000000e+00 -1.911570311953e-03 -6.938893903907e-20
POP_RHS_TRACE 1902 1.9010000000e+01 1 +7.725290350000e-01 +6.239914167045e-03 +4.336808689942e-20 +4.329239130000e-03 +0.000000000000e+00 +1.910675037045e-03 +4.336808689942e-20
POP_RHS_TRACE 1902 1.9010000000e+01 2 +2.274709650000e-01 -6.239914167045e-03 -6.938893903907e-20 -4.329239130000e-03 +0.000000000000e+00 -1.910675037045e-03 -6.938893903907e-20
POP_RHS_TRACE 1903 1.9020000000e+01 1 +7.725722930000e-01 +6.232318446072e-03 +7.806255641896e-20 +4.322505100000e-03 +0.000000000000e+00 +1.909813346072e-03 +7.806255641896e-20
POP_RHS_TRACE 1903 1.9020000000e+01 2 +2.274277070000e-01 -6.232318446072e-03 -6.938893903907e-20 -4.322505100000e-03 +0.000000000000e+00 -1.909813346072e-03 -6.938893903907e-20
POP_RHS_TRACE 1904 1.9030000000e+01 1 +7.726154850000e-01 +6.224746091778e-03 +7.806255641896e-20 +4.315774260000e-03 +0.000000000000e+00 +1.908971831778e-03 +7.806255641896e-20
POP_RHS_TRACE 1904 1.9030000000e+01 2 +2.273845150000e-01 -6.224746091778e-03 -8.673617379884e-20 -4.315774260000e-03 +0.000000000000e+00 -1.908971831778e-03 -8.673617379884e-20
POP_RHS_TRACE 1905 1.9040000000e+01 2 +2.273413910000e-01 -6.217179259782e-03 -1.040834085586e-19 -4.309046480000e-03 +0.000000000000e+00 -1.908132779782e-03 -1.040834085586e-19
POP_RHS_TRACE 1905 1.9040000000e+01 1 +7.726586090000e-01 +6.217179259782e-03 +1.040834085586e-19 +4.309046480000e-03 +0.000000000000e+00 +1.908132779782e-03 +1.040834085586e-19
POP_RHS_TRACE 1906 1.9050000000e+01 1 +7.727016660000e-01 +6.209600116143e-03 +1.561251128379e-19 +4.302321670000e-03 +0.000000000000e+00 +1.907278446143e-03 +1.561251128379e-19
POP_RHS_TRACE 1906 1.9050000000e+01 2 +2.272983340000e-01 -6.209600116143e-03 -1.734723475977e-19 -4.302321670000e-03 +0.000000000000e+00 -1.907278446143e-03 -1.734723475977e-19
POP_RHS_TRACE 1907 1.9060000000e+01 1 +7.727446550000e-01 +6.201995160669e-03 +8.673617379884e-21 +4.295599720000e-03 +0.000000000000e+00 +1.906395440669e-03 +8.673617379884e-21
POP_RHS_TRACE 1907 1.9060000000e+01 2 +2.272553450000e-01 -6.201995160669e-03 -1.040834085586e-19 -4.295599720000e-03 +0.000000000000e+00 -1.906395440669e-03 -1.040834085586e-19
POP_RHS_TRACE 1908 1.9070000000e+01 1 +7.727875780000e-01 +6.194358491665e-03 +1.908195823574e-19 +4.288880510000e-03 +0.000000000000e+00 +1.905477981665e-03 +1.908195823574e-19
POP_RHS_TRACE 1908 1.9070000000e+01 2 +2.272124220000e-01 -6.194358491665e-03 -1.734723475977e-19 -4.288880510000e-03 +0.000000000000e+00 -1.905477981665e-03 -1.734723475977e-19
POP_RHS_TRACE 1909 1.9080000000e+01 1 +7.728304330000e-01 +6.186693216111e-03 +1.127570259385e-19 +4.282163960000e-03 +0.000000000000e+00 +1.904529256111e-03 +1.127570259385e-19
POP_RHS_TRACE 1909 1.9080000000e+01 2 +2.271695670000e-01 -6.186693216111e-03 +0.000000000000e+00 -4.282163960000e-03 +0.000000000000e+00 -1.904529256111e-03 +0.000000000000e+00
POP_RHS_TRACE 1910 1.9090000000e+01 1 +7.728732210000e-01 +6.179010644538e-03 +1.301042606983e-19 +4.275449970000e-03 +0.000000000000e+00 +1.903560674538e-03 +1.301042606983e-19
POP_RHS_TRACE 1910 1.9090000000e+01 2 +2.271267790000e-01 -6.179010644538e-03 -2.081668171172e-19 -4.275449970000e-03 +0.000000000000e+00 -1.903560674538e-03 -2.081668171172e-19
POP_RHS_TRACE 1911 1.9100000000e+01 1 +7.729159420000e-01 +6.171327478949e-03 -3.469446951954e-20 +4.268738440000e-03 +0.000000000000e+00 +1.902589038949e-03 -3.469446951954e-20
POP_RHS_TRACE 1911 1.9100000000e+01 2 +2.270840580000e-01 -6.171327478949e-03 +0.000000000000e+00 -4.268738440000e-03 +0.000000000000e+00 -1.902589038949e-03 +0.000000000000e+00
POP_RHS_TRACE 1912 1.9110000000e+01 2 +2.270414040000e-01 -6.163661679818e-03 -1.561251128379e-19 -4.262029280000e-03 +0.000000000000e+00 -1.901632399818e-03 -1.561251128379e-19
POP_RHS_TRACE 1912 1.9110000000e+01 1 +7.729585960000e-01 +6.163661679818e-03 +1.474514954580e-19 +4.262029280000e-03 +0.000000000000e+00 +1.901632399818e-03 +1.474514954580e-19
POP_RHS_TRACE 1913 1.9120000000e+01 1 +7.730011830000e-01 +6.156028038094e-03 -1.040834085586e-19 +4.255322400000e-03 +0.000000000000e+00 +1.900705638094e-03 -1.040834085586e-19
POP_RHS_TRACE 1913 1.9120000000e+01 2 +2.269988170000e-01 -6.156028038094e-03 +1.734723475977e-19 -4.255322400000e-03 +0.000000000000e+00 -1.900705638094e-03 +1.734723475977e-19
POP_RHS_TRACE 1914 1.9130000000e+01 2 +2.269562980000e-01 -6.148434525721e-03 -1.387778780781e-19 -4.248617720000e-03 +0.000000000000e+00 -1.899816805721e-03 -1.387778780781e-19
POP_RHS_TRACE 1914 1.9130000000e+01 1 +7.730437020000e-01 +6.148434525721e-03 +1.301042606983e-19 +4.248617720000e-03 +0.000000000000e+00 +1.899816805721e-03 +1.301042606983e-19
POP_RHS_TRACE 1915 1.9140000000e+01 1 +7.730861550000e-01 +6.140880318687e-03 +1.040834085586e-19 +4.241915160000e-03 +0.000000000000e+00 +1.898965158687e-03 +1.040834085586e-19
POP_RHS_TRACE 1915 1.9140000000e+01 2 +2.269138450000e-01 -6.140880318687e-03 -1.040834085586e-19 -4.241915160000e-03 +0.000000000000e+00 -1.898965158687e-03 -1.040834085586e-19
POP_RHS_TRACE 1916 1.9150000000e+01 1 +7.731285410000e-01 +6.133355980772e-03 +8.673617379884e-20 +4.235214630000e-03 +0.000000000000e+00 +1.898141350772e-03 +8.673617379884e-20
POP_RHS_TRACE 1916 1.9150000000e+01 2 +2.268714590000e-01 -6.133355980772e-03 -1.040834085586e-19 -4.235214630000e-03 +0.000000000000e+00 -1.898141350772e-03 -1.040834085586e-19
POP_RHS_TRACE 1917 1.9160000000e+01 2 +2.268291410000e-01 -6.125845764327e-03 -5.204170427930e-20 -4.228516060000e-03 +0.000000000000e+00 -1.897329704327e-03 -5.204170427930e-20
POP_RHS_TRACE 1917 1.9160000000e+01 1 +7.731708590000e-01 +6.125845764327e-03 +1.127570259385e-19 +4.228516060000e-03 +0.000000000000e+00 +1.897329704327e-03 +1.127570259385e-19
POP_RHS_TRACE 1918 1.9170000000e+01 2 +2.267868890000e-01 -6.118331441802e-03 +2.081668253890e-19 -4.221819370000e-03 +0.000000000000e+00 -1.896512071802e-03 +2.081668253890e-19
POP_RHS_TRACE 1918 1.9170000000e+01 1 +7.732131110000e-01 +6.118331441802e-03 -1.647987302178e-19 +4.221819370000e-03 +0.000000000000e+00 +1.896512071802e-03 -1.647987302178e-19
POP_RHS_TRACE 1919 1.9180000000e+01 2 +2.267447040000e-01 -6.110796747609e-03 -6.938893903907e-20 -4.215124500000e-03 +0.000000000000e+00 -1.895672247609e-03 -6.938893903907e-20
POP_RHS_TRACE 1919 1.9180000000e+01 1 +7.732552960000e-01 +6.110796747609e-03 +9.540979117872e-20 +4.215124500000e-03 +0.000000000000e+00 +1.895672247609e-03 +9.540979117872e-20
POP_RHS_TRACE 1920 1.9190000000e+01 2 +2.267025870000e-01 -6.103231341645e-03 -1.734723475977e-20 -4.208431370000e-03 +0.000000000000e+00 -1.894799971645e-03 -1.734723475977e-20
POP_RHS_TRACE 1920 1.9190000000e+01 1 +7.732974130000e-01 +6.103231341645e-03 -3.469446951954e-20 +4.208431370000e-03 +0.000000000000e+00 +1.894799971645e-03 -3.469446951954e-20
POP_RHS_TRACE 1921 1.9200000000e+01 2 +2.266605360000e-01 -6.095633303987e-03 -1.214306433184e-19 -4.201739930000e-03 +0.000000000000e+00 -1.893893373987e-03 -1.214306433184e-19
POP_RHS_TRACE 1921 1.9200000000e+01 1 +7.733394640000e-01 +6.095633303987e-03 +5.204170427930e-20 +4.201739930000e-03 +0.000000000000e+00 +1.893893373987e-03 +5.204170427930e-20
POP_RHS_TRACE 1922 1.9210000000e+01 2 +2.266185520000e-01 -6.088009575358e-03 +3.469446951954e-20 -4.195050100000e-03 +0.000000000000e+00 -1.892959475358e-03 +3.469446951954e-20
POP_RHS_TRACE 1922 1.9210000000e+01 1 +7.733814480000e-01 +6.088009575358e-03 -6.071532165919e-20 +4.195050100000e-03 +0.000000000000e+00 +1.892959475358e-03 -6.071532165919e-20
POP_RHS_TRACE 1923 1.9220000000e+01 2 +2.265766350000e-01 -6.080374211375e-03 -3.469446951954e-20 -4.188361830000e-03 +0.000000000000e+00 -1.892012381375e-03 -3.469446951954e-20
POP_RHS_TRACE 1923 1.9220000000e+01 1 +7.734233650000e-01 +6.080374211375e-03 +1.734723475977e-20 +4.188361830000e-03 +0.000000000000e+00 +1.892012381375e-03 +1.734723475977e-20
POP_RHS_TRACE 1924 1.9230000000e+01 2 +2.265347850000e-01 -6.072744938767e-03 -3.469448606315e-20 -4.181675050000e-03 +0.000000000000e+00 -1.891069888767e-03 -3.469448606315e-20
POP_RHS_TRACE 1924 1.9230000000e+01 1 +7.734652150000e-01 +6.072744938767e-03 +1.734725130338e-20 +4.181675050000e-03 +0.000000000000e+00 +1.891069888767e-03 +1.734725130338e-20
POP_RHS_TRACE 1925 1.9240000000e+01 1 +7.735069990000e-01 +6.065138742455e-03 -7.806255641896e-20 +4.174989730000e-03 +0.000000000000e+00 +1.890149012455e-03 -7.806255641896e-20
POP_RHS_TRACE 1925 1.9240000000e+01 2 +2.264930010000e-01 -6.065138742455e-03 +6.938893903907e-20 -4.174989730000e-03 +0.000000000000e+00 -1.890149012455e-03 +6.938893903907e-20
POP_RHS_TRACE 1926 1.9250000000e+01 2 +2.264512850000e-01 -6.057567729062e-03 +6.938893903907e-20 -4.168305790000e-03 +0.000000000000e+00 -1.889261939062e-03 +6.938893903907e-20
POP_RHS_TRACE 1926 1.9250000000e+01 1 +7.735487150000e-01 +6.057567729062e-03 -9.540979117872e-20 +4.168305790000e-03 +0.000000000000e+00 +1.889261939062e-03 -9.540979117872e-20
POP_RHS_TRACE 1927 1.9260000000e+01 1 +7.735903650000e-01 +6.050036121069e-03 +1.040834085586e-19 +4.161623210000e-03 +0.000000000000e+00 +1.888412911069e-03 +1.040834085586e-19
POP_RHS_TRACE 1927 1.9260000000e+01 2 +2.264096350000e-01 -6.050036121069e-03 -1.040834085586e-19 -4.161623210000e-03 +0.000000000000e+00 -1.888412911069e-03 -1.040834085586e-19
POP_RHS_TRACE 1928 1.9270000000e+01 2 +2.263680520000e-01 -6.042539208771e-03 +0.000000000000e+00 -4.154941910000e-03 +0.000000000000e+00 -1.887597298771e-03 +0.000000000000e+00
POP_RHS_TRACE 1928 1.9270000000e+01 1 +7.736319480000e-01 +6.042539208771e-03 +0.000000000000e+00 +4.154941910000e-03 +0.000000000000e+00 +1.887597298771e-03 +0.000000000000e+00
POP_RHS_TRACE 1929 1.9280000000e+01 1 +7.736734640000e-01 +6.035064525009e-03 -1.734723475977e-19 +4.148261880000e-03 +0.000000000000e+00 +1.886802645009e-03 -1.734723475977e-19
POP_RHS_TRACE 1929 1.9280000000e+01 2 +2.263265360000e-01 -6.035064525009e-03 +1.040834085586e-19 -4.148261880000e-03 +0.000000000000e+00 -1.886802645009e-03 +1.040834085586e-19
POP_RHS_TRACE 1930 1.9290000000e+01 1 +7.737149130000e-01 +6.027594857369e-03 -1.821459649776e-19 +4.141583050000e-03 +0.000000000000e+00 +1.886011807369e-03 -1.821459649776e-19
POP_RHS_TRACE 1930 1.9290000000e+01 2 +2.262850870000e-01 -6.027594857369e-03 +1.387778780781e-19 -4.141583050000e-03 +0.000000000000e+00 -1.886011807369e-03 +1.387778780781e-19
POP_RHS_TRACE 1931 1.9300000000e+01 1 +7.737562950000e-01 +6.020112467999e-03 +2.341876692569e-19 +4.134905410000e-03 +0.000000000000e+00 +1.885207057999e-03 +2.341876692569e-19
POP_RHS_TRACE 1931 1.9300000000e+01 2 +2.262437050000e-01 -6.020112467999e-03 -2.428612866368e-19 -4.134905410000e-03 +0.000000000000e+00 -1.885207057999e-03 -2.428612866368e-19
POP_RHS_TRACE 1932 1.9310000000e+01 1 +7.737976110000e-01 +6.012603422462e-03 +1.821459318903e-19 +4.128228900000e-03 +0.000000000000e+00 +1.884374522462e-03 +1.821459318903e-19
POP_RHS_TRACE 1932 1.9310000000e+01 2 +2.262023890000e-01 -6.012603422462e-03 -1.387778449909e-19 -4.128228900000e-03 +0.000000000000e+00 -1.884374522462e-03 -1.387778449909e-19
POP_RHS_TRACE 1933 1.9320000000e+01 1 +7.738388600000e-01 +6.005060978405e-03 +2.602085213965e-20 +4.121553490000e-03 +0.000000000000e+00 +1.883507488405e-03 +2.602085213965e-20
POP_RHS_TRACE 1933 1.9320000000e+01 2 +2.261611400000e-01 -6.005060978405e-03 -3.469446951954e-20 -4.121553490000e-03 +0.000000000000e+00 -1.883507488405e-03 -3.469446951954e-20
POP_RHS_TRACE 1934 1.9330000000e+01 2 +2.261199580000e-01 -5.997487220590e-03 -6.938893903907e-20 -4.114879160000e-03 +0.000000000000e+00 -1.882608060590e-03 -6.938893903907e-20
POP_RHS_TRACE 1934 1.9330000000e+01 1 +7.738800420000e-01 +5.997487220590e-03 +6.071532165919e-20 +4.114879160000e-03 +0.000000000000e+00 +1.882608060590e-03 +6.071532165919e-20
POP_RHS_TRACE 1935 1.9340000000e+01 2 +2.260788430000e-01 -5.989892518180e-03 -3.469446951954e-20 -4.108205880000e-03 +0.000000000000e+00 -1.881686638180e-03 -3.469446951954e-20
POP_RHS_TRACE 1935 1.9340000000e+01 1 +7.739211570000e-01 +5.989892518180e-03 +1.734723475977e-20 +4.108205880000e-03 +0.000000000000e+00 +1.881686638180e-03 +1.734723475977e-20
POP_RHS_TRACE 1936 1.9350000000e+01 2 +2.260377940000e-01 -5.982292961467e-03 +3.469446951954e-20 -4.101533630000e-03 +0.000000000000e+00 -1.880759331467e-03 +3.469446951954e-20
POP_RHS_TRACE 1936 1.9350000000e+01 1 +7.739622060000e-01 +5.982292961467e-03 -2.602085213965e-20 +4.101533630000e-03 +0.000000000000e+00 +1.880759331467e-03 -2.602085213965e-20
POP_RHS_TRACE 1937 1.9360000000e+01 2 +2.259968120000e-01 -5.974706407931e-03 -2.081667840300e-19 -4.094862370000e-03 +0.000000000000e+00 -1.879844037931e-03 -2.081667840300e-19
POP_RHS_TRACE 1937 1.9360000000e+01 1 +7.740031880000e-01 +5.974706407931e-03 +1.994931666501e-19 +4.094862370000e-03 +0.000000000000e+00 +1.879844037931e-03 +1.994931666501e-19
POP_RHS_TRACE 1938 1.9370000000e+01 1 +7.740441030000e-01 +5.967148078237e-03 -2.775557561563e-19 +4.088192080000e-03 +0.000000000000e+00 +1.878955998237e-03 -2.775557561563e-19
POP_RHS_TRACE 1938 1.9370000000e+01 2 +2.259558970000e-01 -5.967148078237e-03 +2.775557561563e-19 -4.088192080000e-03 +0.000000000000e+00 -1.878955998237e-03 +2.775557561563e-19
POP_RHS_TRACE 1939 1.9380000000e+01 1 +7.740849520000e-01 +5.959626842056e-03 +1.214306433184e-19 +4.081522760000e-03 +0.000000000000e+00 +1.878104082056e-03 +1.214306433184e-19
POP_RHS_TRACE 1939 1.9380000000e+01 2 +2.259150480000e-01 -5.959626842056e-03 -8.673617379884e-20 -4.081522760000e-03 +0.000000000000e+00 -1.878104082056e-03 -8.673617379884e-20
POP_RHS_TRACE 1940 1.9390000000e+01 2 +2.258742660000e-01 -5.952143015296e-03 -3.469446951954e-20 -4.074854390000e-03 +0.000000000000e+00 -1.877288625296e-03 -3.469446951954e-20
POP_RHS_TRACE 1940 1.9390000000e+01 1 +7.741257340000e-01 +5.952143015296e-03 +6.071532165919e-20 +4.074854390000e-03 +0.000000000000e+00 +1.877288625296e-03 +6.071532165919e-20
POP_RHS_TRACE 1941 1.9400000000e+01 2 +2.258335510000e-01 -5.944688312301e-03 -1.214306433184e-19 -4.068186940000e-03 +0.000000000000e+00 -1.876501372301e-03 -1.214306433184e-19
POP_RHS_TRACE 1941 1.9400000000e+01 1 +7.741664490000e-01 +5.944688312301e-03 +8.673617379884e-20 +4.068186940000e-03 +0.000000000000e+00 +1.876501372301e-03 +8.673617379884e-20
POP_RHS_TRACE 1942 1.9410000000e+01 2 +2.257929020000e-01 -5.937247846652e-03 +1.040834085586e-19 -4.061520420000e-03 +0.000000000000e+00 -1.875727426652e-03 +1.040834085586e-19
POP_RHS_TRACE 1942 1.9410000000e+01 1 +7.742070980000e-01 +5.937247846652e-03 -1.214306433184e-19 +4.061520420000e-03 +0.000000000000e+00 +1.875727426652e-03 -1.214306433184e-19
POP_RHS_TRACE 1943 1.9420000000e+01 1 +7.742476790000e-01 +5.929803794561e-03 -1.474514954580e-19 +4.054854810000e-03 +0.000000000000e+00 +1.874948984561e-03 -1.474514954580e-19
POP_RHS_TRACE 1943 1.9420000000e+01 2 +2.257523210000e-01 -5.929803794561e-03 +1.387778780781e-19 -4.054854810000e-03 +0.000000000000e+00 -1.874948984561e-03 +1.387778780781e-19
POP_RHS_TRACE 1944 1.9430000000e+01 2 +2.257118050000e-01 -5.922339756426e-03 +3.469446951954e-20 -4.048190110000e-03 +0.000000000000e+00 -1.874149646426e-03 +3.469446951954e-20
POP_RHS_TRACE 1944 1.9430000000e+01 1 +7.742881950000e-01 +5.922339756426e-03 -1.214306433184e-19 +4.048190110000e-03 +0.000000000000e+00 +1.874149646426e-03 -1.214306433184e-19
POP_RHS_TRACE 1945 1.9440000000e+01 2 +2.256713570000e-01 -5.914844745561e-03 +0.000000000000e+00 -4.041526310000e-03 +0.000000000000e+00 -1.873318435561e-03 +0.000000000000e+00
POP_RHS_TRACE 1945 1.9440000000e+01 1 +7.743286430000e-01 +5.914844745561e-03 +0.000000000000e+00 +4.041526310000e-03 +0.000000000000e+00 +1.873318435561e-03 +0.000000000000e+00
POP_RHS_TRACE 1946 1.9450000000e+01 1 +7.743690250000e-01 +5.907315891537e-03 -5.204170427930e-20 +4.034863420000e-03 +0.000000000000e+00 +1.872452471537e-03 -5.204170427930e-20
POP_RHS_TRACE 1946 1.9450000000e+01 2 +2.256309750000e-01 -5.907315891537e-03 +6.938893490317e-20 -4.034863420000e-03 +0.000000000000e+00 -1.872452471537e-03 +6.938893490317e-20
POP_RHS_TRACE 1947 1.9460000000e+01 1 +7.744093410000e-01 +5.899759109055e-03 +9.540979531463e-20 +4.028201430000e-03 +0.000000000000e+00 +1.871557679055e-03 +9.540979531463e-20
POP_RHS_TRACE 1947 1.9460000000e+01 2 +2.255906590000e-01 -5.899759109055e-03 -1.040834126945e-19 -4.028201430000e-03 +0.000000000000e+00 -1.871557679055e-03 -1.040834126945e-19
POP_RHS_TRACE 1948 1.9470000000e+01 1 +7.744495890000e-01 +5.892187639671e-03 -6.938893903907e-20 +4.021540350000e-03 +0.000000000000e+00 +1.870647289671e-03 -6.938893903907e-20
POP_RHS_TRACE 1948 1.9470000000e+01 2 +2.255504110000e-01 -5.892187639671e-03 +1.387778863500e-19 -4.021540350000e-03 +0.000000000000e+00 -1.870647289671e-03 +1.387778863500e-19
POP_RHS_TRACE 1949 1.9480000000e+01 2 +2.255102290000e-01 -5.884618799010e-03 -1.214306433184e-19 -4.014880180000e-03 +0.000000000000e+00 -1.869738619010e-03 -1.214306433184e-19
POP_RHS_TRACE 1949 1.9480000000e+01 1 +7.744897710000e-01 +5.884618799010e-03 +1.301042606983e-20 +4.014880180000e-03 +0.000000000000e+00 +1.869738619010e-03 +1.301042606983e-20
POP_RHS_TRACE 1950 1.9490000000e+01 1 +7.745298870000e-01 +5.877069707839e-03 +1.734723475977e-20 +4.008220930000e-03 +0.000000000000e+00 +1.868848777839e-03 +1.734723475977e-20
POP_RHS_TRACE 1950 1.9490000000e+01 2 +2.254701130000e-01 -5.877069707839e-03 +2.067951533308e-27 -4.008220930000e-03 +0.000000000000e+00 -1.868848777839e-03 +2.067951533308e-27
POP_RHS_TRACE 1951 1.9500000000e+01 2 +2.254300640000e-01 -5.869553116045e-03 -1.734724303157e-20 -4.001562610000e-03 +0.000000000000e+00 -1.867990506045e-03 -1.734724303157e-20
POP_RHS_TRACE 1951 1.9500000000e+01 1 +7.745699360000e-01 +5.869553116045e-03 -8.673609108078e-21 +4.001562610000e-03 +0.000000000000e+00 +1.867990506045e-03 -8.673609108078e-21
POP_RHS_TRACE 1952 1.9510000000e+01 2 +2.253900820000e-01 -5.862074273857e-03 +1.387778780781e-19 -3.994905240000e-03 +0.000000000000e+00 -1.867169033857e-03 +1.387778780781e-19
POP_RHS_TRACE 1952 1.9510000000e+01 1 +7.746099180000e-01 +5.862074273857e-03 -1.214306433184e-19 +3.994905240000e-03 +0.000000000000e+00 +1.867169033857e-03 -1.214306433184e-19
POP_RHS_TRACE 1953 1.9520000000e+01 2 +2.253501660000e-01 -5.854629649129e-03 +2.081668171172e-19 -3.988248820000e-03 +0.000000000000e+00 -1.866380829129e-03 +2.081668171172e-19
POP_RHS_TRACE 1953 1.9520000000e+01 1 +7.746498340000e-01 +5.854629649129e-03 -1.821459649776e-19 +3.988248820000e-03 +0.000000000000e+00 +1.866380829129e-03 -1.821459649776e-19
POP_RHS_TRACE 1954 1.9530000000e+01 1 +7.746896830000e-01 +5.847207804656e-03 +6.071532165919e-20 +3.981593380000e-03 +0.000000000000e+00 +1.865614424656e-03 +6.071532165919e-20
POP_RHS_TRACE 1954 1.9530000000e+01 2 +2.253103170000e-01 -5.847207804656e-03 -3.469446951954e-20 -3.981593380000e-03 +0.000000000000e+00 -1.865614424656e-03 -3.469446951954e-20
POP_RHS_TRACE 1955 1.9540000000e+01 1 +7.747294660000e-01 +5.839792200047e-03 +2.255140518770e-19 +3.974938940000e-03 +0.000000000000e+00 +1.864853260047e-03 +2.255140518770e-19
POP_RHS_TRACE 1955 1.9540000000e+01 2 +2.252705340000e-01 -5.839792200047e-03 -2.081668171172e-19 -3.974938940000e-03 +0.000000000000e+00 -1.864853260047e-03 -2.081668171172e-19
POP_RHS_TRACE 1956 1.9550000000e+01 2 +2.252308180000e-01 -5.832365263243e-03 -6.938894110702e-20 -3.968285510000e-03 +0.000000000000e+00 -1.864079753243e-03 -6.938894110702e-20
POP_RHS_TRACE 1956 1.9550000000e+01 1 +7.747691820000e-01 +5.832365263243e-03 +9.540979117872e-20 +3.968285510000e-03 +0.000000000000e+00 +1.864079753243e-03 +9.540979117872e-20
POP_RHS_TRACE 1957 1.9560000000e+01 2 +2.251911690000e-01 -5.824912680656e-03 +1.734723475977e-20 -3.961633110000e-03 +0.000000000000e+00 -1.863279570656e-03 +1.734723475977e-20
POP_RHS_TRACE 1957 1.9560000000e+01 1 +7.748088310000e-01 +5.824912680656e-03 +8.673617379884e-21 +3.961633110000e-03 +0.000000000000e+00 +1.863279570656e-03 +8.673617379884e-21
POP_RHS_TRACE 1958 1.9570000000e+01 2 +2.251515850000e-01 -5.817426903994e-03 -1.387778780781e-19 -3.954981780000e-03 +0.000000000000e+00 -1.862445123994e-03 -1.387778780781e-19
POP_RHS_TRACE 1958 1.9570000000e+01 1 +7.748484150000e-01 +5.817426903994e-03 +1.214306433184e-19 +3.954981780000e-03 +0.000000000000e+00 +1.862445123994e-03 +1.214306433184e-19
POP_RHS_TRACE 1959 1.9580000000e+01 2 +2.251120690000e-01 -5.809908994479e-03 +6.938893903907e-20 -3.948331540000e-03 +0.000000000000e+00 -1.861577454479e-03 +6.938893903907e-20
POP_RHS_TRACE 1959 1.9580000000e+01 1 +7.748879310000e-01 +5.809908994479e-03 -6.505213034913e-20 +3.948331540000e-03 +0.000000000000e+00 +1.861577454479e-03 -6.505213034913e-20
POP_RHS_TRACE 1960 1.9590000000e+01 2 +2.250726190000e-01 -5.802368361861e-03 -6.938893903907e-20 -3.941682420000e-03 +0.000000000000e+00 -1.860685941861e-03 -6.938893903907e-20
POP_RHS_TRACE 1960 1.9590000000e+01 1 +7.749273810000e-01 +5.802368361861e-03 +4.336808689942e-20 +3.941682420000e-03 +0.000000000000e+00 +1.860685941861e-03 +4.336808689942e-20
POP_RHS_TRACE 1961 1.9600000000e+01 2 +2.250332350000e-01 -5.794820430361e-03 +0.000000000000e+00 -3.935034450000e-03 +0.000000000000e+00 -1.859785980361e-03 +0.000000000000e+00
POP_RHS_TRACE 1961 1.9600000000e+01 1 +7.749667650000e-01 +5.794820430361e-03 -2.602085213965e-20 +3.935034450000e-03 +0.000000000000e+00 +1.859785980361e-03 -2.602085213965e-20
POP_RHS_TRACE 1962 1.9610000000e+01 1 +7.750060820000e-01 +5.787282874014e-03 -7.806255641896e-20 +3.928387660000e-03 +0.000000000000e+00 +1.858895214014e-03 -7.806255641896e-20
POP_RHS_TRACE 1962 1.9610000000e+01 2 +2.249939180000e-01 -5.787282874014e-03 +5.204170427930e-20 -3.928387660000e-03 +0.000000000000e+00 -1.858895214014e-03 +5.204170427930e-20
POP_RHS_TRACE 1963 1.9620000000e+01 2 +2.249546680000e-01 -5.779771288108e-03 +0.000000000000e+00 -3.921742090000e-03 +0.000000000000e+00 -1.858029198108e-03 +0.000000000000e+00
POP_RHS_TRACE 1963 1.9620000000e+01 1 +7.750453320000e-01 +5.779771288108e-03 -6.938893903907e-20 +3.921742090000e-03 +0.000000000000e+00 +1.858029198108e-03 -6.938893903907e-20
POP_RHS_TRACE 1964 1.9630000000e+01 1 +7.750845170000e-01 +5.772295357528e-03 +8.673617379884e-20 +3.915097780000e-03 +0.000000000000e+00 +1.857197577528e-03 +8.673617379884e-20
POP_RHS_TRACE 1964 1.9630000000e+01 2 +2.249154830000e-01 -5.772295357528e-03 -1.040834085586e-19 -3.915097780000e-03 +0.000000000000e+00 -1.857197577528e-03 -1.040834085586e-19
POP_RHS_TRACE 1965 1.9640000000e+01 1 +7.751236340000e-01 +5.764856524987e-03 +6.938894110702e-20 +3.908454750000e-03 +0.000000000000e+00 +1.856401774987e-03 +6.938894110702e-20
POP_RHS_TRACE 1965 1.9640000000e+01 2 +2.248763660000e-01 -5.764856524987e-03 -6.938894110702e-20 -3.908454750000e-03 +0.000000000000e+00 -1.856401774987e-03 -6.938894110702e-20
